old_count	cur_count	occ_diff	node_title	node_key	datasetkey
3331	3331	0	ASEAN Centre for Biodiversity	af2a0fa1-4c8e-4bdc-8954-b1a55e32b0f1	b4d0b488-43c4-4334-a883-2239ffeba2f5
0	147	147	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	b739dd1a-47f7-4e15-a8c6-caf0a89947cb
970	970	0	GBIF France	da44cd31-5901-4687-a106-6d1c7734ee3a	b95dcbbf-a817-4c26-a21b-89208a56fd03
702	702	0	Biodiversity Information System of Mexico	b324e8e9-9a4c-44fa-8f1a-7f39ea7ab576	bb1e31f4-99eb-4568-8127-6b4872441f26
0	8	8	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	bb4da4b4-c319-4d19-b253-b4b591f57600
3947	3947	0	GBIF Spain	1f94b3ca-9345-4d65-afe2-4bace93aa0fe	bd2be1e9-f2fc-404a-8246-783af0055829
9	9	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	be238c31-22ba-43c1-8f96-a50e74c4216d
0	39	39	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	bf9739f1-4d5e-4b7e-b102-fafc15085b30
0	1252	1252	Colombian Biodiversity Information System	7e865cba-7c46-417b-ade5-97f2cf5b7be0	bff6721e-f469-4320-a55d-1f8e1525a8b0
82	82	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	c0c5c4e1-5449-4f6e-980b-107a1aebe182
146	146	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	c0c84e8c-71a2-420f-a42f-c7971f61a2f8
0	278	278	Ghana Biodiversity Information Facility	b5633b75-6a86-4fdf-9cfc-506047fb9dc7	c3407fee-87c9-4b23-8eb5-c3663c76c91f
0	3043	3043	GBIF Brazil	cdc9736d-5ff7-4ece-9959-3c744360cdb3	c3517fc9-7ad5-40d8-94c6-2b2b1e677a67
983	983	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	c5bcdb1e-5f8a-4ebb-b94c-3a160bb09bc9
6788	6788	0	GBIF Japan	db5705aa-6a6e-42f1-8942-d77b9f4896ea	c5c7b7e6-ca7e-4076-9d64-a58884bf16ad
96	96	0	GBIF Norway	4f829580-180d-46a9-9c87-ed8ec959b545	c6fe2d03-eeb2-4af7-bd7f-f2e5bfef02b3
40	40	0	GBIF Argentina	2426a871-9feb-40a1-96c6-0c593a76b835	c8dd1db0-7104-4085-a7b1-2c4422e1d139
0	129	129	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	ca61a8c2-3bad-455c-981c-7d3d9cfe9917
2814	2814	0	GBIF France	da44cd31-5901-4687-a106-6d1c7734ee3a	cc4f713e-a9fb-4f37-b73b-6327f9fee22f
12	12	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	ceb47ba9-6cd7-4d83-8c65-cdf85dbe6e96
437	437	0	National Biodiversity Network	d897a5b9-35ee-4232-94bd-b0bcaac003c2	cef8c06f-063e-4e7f-a23e-121290bc6ba7
6	6	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	cf20ae76-a518-43f6-b807-2dd90400e6bb
4	4	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	cf8cbc6a-80fe-4a63-874c-11ba7ed044a0
7848	7848	0	GBIF Japan	db5705aa-6a6e-42f1-8942-d77b9f4896ea	d06712f6-7ea3-4b31-b3c8-da5b2f7ebbc2
0	141	141	Ocean Biodiversity Information System	ba0670b9-4186-41e6-8e70-f9cb3065551a	d0f30a76-5fb3-4bd8-8cb5-f6d93bfbef48
10094	10094	0	GBIF Iceland	4dbdcae6-9ac9-4005-ac15-4a95a3eb7701	d14d28e6-0fac-4cb5-92e9-bf6a0aadb8bf
7	7	0	GBIF Sweden	a0b3be64-6525-4387-ac67-a499950f92e1	d24da0b3-aec7-4378-9fd4-2bbfdd352ec2
4	4	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	d2c81be2-c2db-46fd-9ef0-8aead44bae71
6	6	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	d50fd45f-543b-4273-ab64-21074cc8ceda
1	1	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	d66c6d71-8d26-4956-89ac-794356266194
757	757	0	GBIF France	da44cd31-5901-4687-a106-6d1c7734ee3a	d7042fc7-efd1-4278-82ad-e3ac1fe51dd1
5	5	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	d834dbd0-6d0a-44b6-a642-ac416eb9a9a6
41	41	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	de12a630-0709-4600-b356-971f170b10be
21	21	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	e10913e0-44a0-4eab-9d19-cc655e790372
3	3	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	e1c7a0c0-f975-4b96-9bb4-8bef87d84860
101	101	0	GBIF Nigeria	6529bcb5-a542-4fda-be87-54a624515335	e1e99083-3c9d-4d2a-af6d-5c4e2f8b1982
0	2	2	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	e1f16239-de9d-4b5e-b430-746abd80ff58
18	18	0	Biodiversity Information System of Mexico	b324e8e9-9a4c-44fa-8f1a-7f39ea7ab576	e1f46cbb-2a8d-4c63-b89c-68e6c3336c0a
6	6	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	e302a65d-87ae-482c-a2fe-cd587b3af0f0
19	19	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	e3312098-042c-4aa4-8d6e-f9f744f221c3
1446	1446	0	GBIF France	da44cd31-5901-4687-a106-6d1c7734ee3a	e6a773bf-c826-464b-929c-30b8ffb2fe5a
3	3	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	e6d7f268-12df-402f-b16b-26bda28d33e8
30	941	911	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	eac33a97-0ae9-4b57-8e77-ab31b13d95fc
201	201	0	U.S. Geological Survey	8618c64a-93e0-4300-b546-7249e5148ed2	ead8d850-fc78-4531-9039-48ae8200b4e2
67	67	0	National Biodiversity Network	d897a5b9-35ee-4232-94bd-b0bcaac003c2	eb1244aa-0269-4397-b5fa-6c42299bab36
1	1	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	ec5e29a1-e446-487a-962a-dfbf703a9519
0	4	4	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	ecc8be51-7a2b-4723-9fd8-62fd542fd01a
1	1	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	f237cf38-4102-4fbc-b97f-3f4946508055
435	432	-3	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	f3af1a26-73bf-4015-b432-ae5ea9687b4b
2430	2430	0	GBIF Finland	dd514216-5c7c-45f3-910d-797424cb5be6	f5c7b4f4-e072-4f88-adb5-fb6329a7a5eb
16304	16304	0	U.S. Geological Survey	8618c64a-93e0-4300-b546-7249e5148ed2	f61e69d1-e79f-4ccb-bd92-56a7cefcf1e4
8	8	0	GBIF France	da44cd31-5901-4687-a106-6d1c7734ee3a	f6d0a88f-1e17-4335-9f6b-0696942fa22c
0	70	70	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	f6ff06da-a424-4fd8-a960-25bd031b1897
30	30	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	f779d08b-1402-4687-a80b-b444b12fe863
11520	11525	5	GBIF Brazil	cdc9736d-5ff7-4ece-9959-3c744360cdb3	f973bf0a-d61c-46d6-bb93-5cd5877c80af
155	155	0	Biodiversity Information System of Mexico	b324e8e9-9a4c-44fa-8f1a-7f39ea7ab576	f9b6a4d4-d4a2-4695-ab2a-7b415aa9d939
595	595	0	GBIF Guinea	b1cd2e84-c4ba-47bd-b72a-dfd1f92dce0a	f9be5570-6943-49b8-b317-9780af40effb
1601	1601	0	National Biodiversity Data Centre	422b00b2-6c94-4bb6-976b-c359916efdb8	fafbb2a7-9d64-480e-9021-eab337115aa8
0	15	15	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	fcb42055-1ae9-4705-b471-a6b9ab150e33
7	7	0	GBIF Brazil	cdc9736d-5ff7-4ece-9959-3c744360cdb3	fcee13f5-6e61-4d9b-ba52-87f21f827578
23227	23227	0	GBIF Norway	4f829580-180d-46a9-9c87-ed8ec959b545	fe78e7ec-b95e-402d-bbac-e336a26f18f0
51	51	0	Colombian Biodiversity Information System	7e865cba-7c46-417b-ade5-97f2cf5b7be0	fea25ddf-6726-48fc-80f4-848e34461be3
149	149	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	ffbf71d1-4603-4569-8507-110bd0923477
0	26	26	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	02af60c1-b666-4b96-8677-70d2ebc411a4
13089	6580	-6509	Belgian Biodiversity Platform	fb11cfe1-ebc3-45af-9159-17d9fddbcdac	0310b080-ec4b-11dc-b73e-b8a03c50a862
365	365	0	GBIF France	da44cd31-5901-4687-a106-6d1c7734ee3a	04beadec-d2fa-4bf0-94cf-0c30fb5589e8
653	653	0	GBIF France	da44cd31-5901-4687-a106-6d1c7734ee3a	05c4f745-a83b-423e-bb23-a89e02590362
240952	339310	98358	GBIF Switzerland	169eb292-376b-4cc6-8e31-9c2c432de0ad	064508e2-255e-4d82-9f13-05d73476cc03
2	2	0	GBIF France	da44cd31-5901-4687-a106-6d1c7734ee3a	0b5b8952-0cf5-4d46-b18e-1f2ad75feff8
0	43	43	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	0f8f850f-4b02-4477-b780-bf054d7c6131
200	200	0	Colombian Biodiversity Information System	7e865cba-7c46-417b-ade5-97f2cf5b7be0	10116252-9e1a-488f-b9c6-bf3e752ef76b
416	416	0	Colombian Biodiversity Information System	7e865cba-7c46-417b-ade5-97f2cf5b7be0	12464931-e8ea-4437-b6df-c280e063b107
0	3	3	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	1369629d-8ec3-473c-9c45-478c76cd569c
4	4	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	16e495f6-1e96-4e0a-af86-df00e3a1fdb5
9	9	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	17268d78-e4da-4f5f-bc78-670973d36bb8
6237	6237	0	GBIF Norway	4f829580-180d-46a9-9c87-ed8ec959b545	17e622b5-dfbb-487f-94c7-47cc8cb0823b
5	5	0	Participant Node Managers Committee	7f48e0c8-5c96-49ec-b972-30748e339115	1802be83-dc4a-4ea8-83b0-07fd073b105e
34	34	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	1b154ad3-49f1-4b92-b405-6d78078ba646
624	624	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	1dd39b7e-c576-49e5-9da9-e3242fa0b108
3	3	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	2122ec87-41d1-469d-8c87-2a47d947bf31
1	1	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	22c80f13-5ebf-4b94-9db4-7d6f3b1e6d69
10620	10620	0	Atlas of Living Australia	4a6f1b71-969e-4fc5-a693-282b05e1220c	2754fff5-18b1-4706-bc8c-a647f08b665b
0	133	133	Colombian Biodiversity Information System	7e865cba-7c46-417b-ade5-97f2cf5b7be0	280c1f6a-219f-4994-bb94-35bec5bed4a8
0	142	142	Ocean Biodiversity Information System	ba0670b9-4186-41e6-8e70-f9cb3065551a	281ab377-c990-46f0-95e4-803d8b6afe71
14322	14322	0	National Biodiversity Network	d897a5b9-35ee-4232-94bd-b0bcaac003c2	2952a69a-c159-4e83-849f-738428d5cea6
354	354	0	GBIF France	da44cd31-5901-4687-a106-6d1c7734ee3a	295b6ac2-7fd6-4920-875c-b8752f4df9a1
0	4	4	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	2a5bc188-9242-44f4-98a8-eb25a374e637
0	766	766	Ocean Biodiversity Information System	ba0670b9-4186-41e6-8e70-f9cb3065551a	33b215f0-c785-4cba-a394-d23993ffd191
63	65	2	National Biodiversity Network	d897a5b9-35ee-4232-94bd-b0bcaac003c2	3419e2ce-de18-4727-868a-b239c379b3bb
282	282	0	GBIF Japan	db5705aa-6a6e-42f1-8942-d77b9f4896ea	3a849dbd-e36a-480e-81b5-47953428038b
0	90	90	Ocean Biodiversity Information System	ba0670b9-4186-41e6-8e70-f9cb3065551a	3ca765cd-99f3-4467-865d-ca104ae55aae
5891	5891	0	National Biodiversity Network	d897a5b9-35ee-4232-94bd-b0bcaac003c2	3ccfe992-043a-4fff-951d-1e6e158854da
0	1	1	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	3dcf53e6-a669-4856-8a9d-0aec244e8dbe
43	43	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	3f492afe-37c4-4bc9-b7d1-5f8d804cf5bb
5301	5301	0	National Biodiversity Network	d897a5b9-35ee-4232-94bd-b0bcaac003c2	40cd6044-e4dc-440a-a869-f7d1c3e778f1
411	411	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	41c2febd-9dc8-4cd1-bfcd-038b7c7f550a
15046	15046	0	Colombian Biodiversity Information System	7e865cba-7c46-417b-ade5-97f2cf5b7be0	4289b9cf-37e2-4cba-b00e-c0d3d94ad749
0	447	447	Ocean Biodiversity Information System	ba0670b9-4186-41e6-8e70-f9cb3065551a	44fe2f7f-a3ff-4e32-9093-d1dcc6cf1c10
55	55	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	475e2cf2-9b5a-4e62-a896-e05bf64a03f2
3	3	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	4962f32d-61af-4f4a-910f-3ef85db32146
622	622	0	National Biodiversity Network	d897a5b9-35ee-4232-94bd-b0bcaac003c2	4ab1ce38-4add-4cf0-a878-a811faaab2f8
281	281	0	Participant Node Managers Committee	7f48e0c8-5c96-49ec-b972-30748e339115	4ab87d2f-a65c-4f81-9064-352aa746efa3
2526	2526	0	National Biodiversity Network	d897a5b9-35ee-4232-94bd-b0bcaac003c2	4b18f793-6527-4e9e-83eb-06b179dd35f6
12	12	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	4ce986cf-3d70-4a84-a69d-d78565c3f8b8
3	3	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	4dd51d9e-4a82-4d03-8156-68f4666579c2
322	322	0	GBIF France	da44cd31-5901-4687-a106-6d1c7734ee3a	4f334096-7243-4231-bdc5-d8390b4885fc
823	823	0	GBIF Andorra	8df8d012-8e64-4c8a-886e-521a3bdfa623	4f43b39d-ebdf-47d0-8de1-c5b45a7beca5
25	25	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	4f91c293-3d97-44fb-af79-a8e8677de6c2
6	6	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	50f48e48-1c94-4a50-889b-860b27ca4471
1	1	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	514d030a-d8cc-4b57-86c5-792681d3ba7e
4790	4790	0	National Biodiversity Network	d897a5b9-35ee-4232-94bd-b0bcaac003c2	51bf6f1f-3e6d-4d8f-bf75-9c05ce29b3f7
96	96	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	51f1fb11-b518-4930-82cd-6992b1b04325
4	4	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	53090428-594a-4834-a092-827fa1737f14
2	2	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	5496fe1c-b44b-4f41-8766-6ddf73acc355
0	7	7	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	549807f7-2ce5-43fa-8a14-84f13c4ca82c
3	3	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	5bf74913-8fc7-40fc-a1a5-40e57058fe24
0	5619	5619	GBIF Kenya	2a44d626-9f7a-4120-8a7a-4ab5ac15ff2a	5c9d65fc-dd85-44cd-add1-16590de266cb
1	1	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	5db7a582-d943-4ebf-9f5d-da2be9b17f84
18	18	0	ASEAN Centre for Biodiversity	af2a0fa1-4c8e-4bdc-8954-b1a55e32b0f1	608c444e-d7c1-4107-93b5-ceaf2303b53e
5	5	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	61f57122-f762-11e1-a439-00145eb45e9a
12	12	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	625b1cb6-f762-11e1-a439-00145eb45e9a
12	12	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	62f99788-f762-11e1-a439-00145eb45e9a
25	25	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	644f9a70-a8d0-45ed-a1c6-0623e906bf9e
17	16	-1	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	65c639c6-f762-11e1-a439-00145eb45e9a
915	893	-22	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	6611b87e-f762-11e1-a439-00145eb45e9a
13310	13310	0	GBIF France	da44cd31-5901-4687-a106-6d1c7734ee3a	663b502e-cab9-4a69-b6eb-4afced8a6366
203	203	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	678cddc8-f762-11e1-a439-00145eb45e9a
0	11	11	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	67a9919a-a451-4ebd-b395-56f98e515ed0
178	178	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	684e2438-f762-11e1-a439-00145eb45e9a
77	77	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	6860eadc-f762-11e1-a439-00145eb45e9a
85	85	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	69146efe-f762-11e1-a439-00145eb45e9a
1840	1285	-555	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	69f58952-f762-11e1-a439-00145eb45e9a
777	777	0	National Biodiversity Network	d897a5b9-35ee-4232-94bd-b0bcaac003c2	6a0c4af7-fe6d-42c0-97d8-191b3bd7e2fa
310	310	0	Biodiversity Information System of Mexico	b324e8e9-9a4c-44fa-8f1a-7f39ea7ab576	6a1a22f8-638a-4c20-92ca-ba4cd7891e9a
2	2	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	6ac8622b-0b3d-48f6-9bfd-5a68da4cddf2
12	12	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	6b90fcec-f762-11e1-a439-00145eb45e9a
4	4	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	6bf1a279-6029-4f86-b420-d2e4ca4b35d8
58	58	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	6cda5954-f762-11e1-a439-00145eb45e9a
4	4	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	6f930114-f762-11e1-a439-00145eb45e9a
110	110	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	70bafa9c-f762-11e1-a439-00145eb45e9a
94	94	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	70c1ce1c-f762-11e1-a439-00145eb45e9a
0	17	17	GBIF Benin	efb9c00e-f802-45dd-8826-a52ec45b89ff	70d19075-945f-47c6-848f-3a54d1073328
0	100	100	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	712f8615-91da-4442-99f9-1e0a6a211cb5
4	4	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	71522052-f762-11e1-a439-00145eb45e9a
77	77	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	71bc1138-f762-11e1-a439-00145eb45e9a
130	130	0	GBIF Malawi	2a42e4d7-ad4a-41b3-84c4-de4aa7b74d35	71c11c2a-a204-4a3b-a9d2-5cd7ec63c2ec
22	22	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	72e27106-f762-11e1-a439-00145eb45e9a
23	23	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	737c5f28-f762-11e1-a439-00145eb45e9a
3	3	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	7419d79a-1639-4302-b56a-ac5b140c9cf2
53	53	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	74514d46-f762-11e1-a439-00145eb45e9a
123	123	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	74a53186-f762-11e1-a439-00145eb45e9a
176	176	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	75126efe-f762-11e1-a439-00145eb45e9a
4	4	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	76819e1c-7081-41cb-8e72-f55cff71bb24
0	3	3	Ocean Biodiversity Information System	ba0670b9-4186-41e6-8e70-f9cb3065551a	77cdb5db-7593-4794-a7ff-16d857be4c9c
9	9	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	79101128-f762-11e1-a439-00145eb45e9a
222	222	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	7947eeea-f762-11e1-a439-00145eb45e9a
26	20	-6	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	795aa666-f762-11e1-a439-00145eb45e9a
17	17	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	799d241f-7891-4146-a38c-7809efa13368
3	3	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	79c66f37-88ae-4793-9bb3-2cef26968dd3
41	41	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	7a2586bd-e52d-4759-819d-235e6f200c3b
49	49	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	7aa3a5fe-f762-11e1-a439-00145eb45e9a
6	6	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	7ad843b8-f762-11e1-a439-00145eb45e9a
3362	3362	0	GBIF Portugal	673f7038-4262-4149-b753-5658a4e912f6	7b117ea6-29b0-4575-8cff-c7af7283340f
2838	2838	0	Colombian Biodiversity Information System	7e865cba-7c46-417b-ade5-97f2cf5b7be0	7b384b30-7ced-4784-9fc1-1a8e21fa0a01
0	53	53	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	7b869911-dbd0-4455-a6a0-2ef8aedfdc49
32	32	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	7c770cc2-f762-11e1-a439-00145eb45e9a
0	11	11	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	7cedfbfc-f084-4d9b-8222-4d3716e36c5b
0	116	116	Ocean Biodiversity Information System	ba0670b9-4186-41e6-8e70-f9cb3065551a	7d12bfee-8056-4574-84c1-16b7ded30034
0	9	9	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	7e37ce44-b7f3-482b-9a9c-fca3b1af5b05
21703	22618	915	GBIF Norway	4f829580-180d-46a9-9c87-ed8ec959b545	7eb54e10-fd36-4139-8764-1fd8abc2bd67
160	160	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	7ec4c596-f762-11e1-a439-00145eb45e9a
98	98	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	7ed576ca-f762-11e1-a439-00145eb45e9a
4801	4801	0	Biodiversity Information System of Mexico	b324e8e9-9a4c-44fa-8f1a-7f39ea7ab576	7fa49f72-f762-11e1-a439-00145eb45e9a
1200	1200	0	GBIF Japan	db5705aa-6a6e-42f1-8942-d77b9f4896ea	80e455ee-f762-11e1-a439-00145eb45e9a
333	333	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	81bb3a1e-f762-11e1-a439-00145eb45e9a
0	5134	5134	GBIF Portugal	673f7038-4262-4149-b753-5658a4e912f6	822f3765-6950-40c5-9353-1f335599007c
103176	103176	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	82b6ab38-f762-11e1-a439-00145eb45e9a
1424	1424	0	National Biodiversity Network	d897a5b9-35ee-4232-94bd-b0bcaac003c2	854fae95-cecd-4ac7-b3bf-9ea381a77143
1071	273	-798	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	869b5a9b-c86d-4836-b248-0c8fa23268ec
0	1	1	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	8713f3de-67ef-4823-929b-7b1b5d37e26a
0	12	12	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	8721d89e-82a8-425a-8707-f53293bbef22
154	154	0	GBIF France	da44cd31-5901-4687-a106-6d1c7734ee3a	886384f6-1d65-4e9f-ace9-137215745aae
1	1	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	88d1d529-797f-4764-8311-a2422de05da6
489	489	0	Ocean Biodiversity Information System	ba0670b9-4186-41e6-8e70-f9cb3065551a	890e8604-f762-11e1-a439-00145eb45e9a
0	58	58	Ocean Biodiversity Information System	ba0670b9-4186-41e6-8e70-f9cb3065551a	89318530-0275-4aa4-98aa-6530ef5db0fb
6	6	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	8b291b94-8022-4966-b1cd-d430c54e31b8
928	907	-21	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	8d6aaa84-f762-11e1-a439-00145eb45e9a
787	494	-293	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	8e37642a-f762-11e1-a439-00145eb45e9a
6090	3780	-2310	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	8e92754a-f762-11e1-a439-00145eb45e9a
27	27	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	92098e5c-f762-11e1-a439-00145eb45e9a
27	27	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	921c1bd0-f762-11e1-a439-00145eb45e9a
0	1	1	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	9231c31e-fd8b-4ace-9b79-fc4309118084
138	138	0	GBIF France	da44cd31-5901-4687-a106-6d1c7734ee3a	923998b1-97e3-4363-a9bd-9dde099b6e8f
25	23	-2	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	926a1024-f762-11e1-a439-00145eb45e9a
0	49	49	Ocean Biodiversity Information System	ba0670b9-4186-41e6-8e70-f9cb3065551a	926af9fb-e54b-41c1-90b7-87ade56b9938
34	29	-5	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	927de220-f762-11e1-a439-00145eb45e9a
254	254	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	92e201b0-f762-11e1-a439-00145eb45e9a
125	125	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	931ded4c-f762-11e1-a439-00145eb45e9a
13	13	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	933876ee-f762-11e1-a439-00145eb45e9a
167	167	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	93c61968-f762-11e1-a439-00145eb45e9a
843	819	-24	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	954ee404-f762-11e1-a439-00145eb45e9a
78	78	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	956a836c-f762-11e1-a439-00145eb45e9a
19	19	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	958894ce-8994-4cd5-abfc-cac1087a3b5f
36	36	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	976297ae-f762-11e1-a439-00145eb45e9a
57	57	0	GBIF Germany	4f6826f2-4ff6-443d-b966-e6913bd24013	97653d06-f762-11e1-a439-00145eb45e9a
1	1	0	Plazi	ffb07bec-2d10-492d-9c37-361fe0b79427	99097115-9153-4db8-ba4c-7401c7426c6e
